,Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Premium_Delivery
36040,ewnn534441165,21,5.0,12.310972,76.659264,12.400972,76.749264,2022-03-27,23:45:00,00:00:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Home,900
36041,pljz847333993,34,4.7,22.547186,88.35068,22.567186,88.37068,2022-02-15,08:35:00,08:50:00,Windy,Low ,scooter ,Metropolitian ,145,Clothing,900
36042,uthn602518263,37,5.0,0.0,0.0,0.02,0.02,2022-03-09,10:30:00,10:35:00,Cloudy,Low ,scooter ,Urban ,95,Toys,300
36043,ycor634783219,37,4.6,12.933284,77.615428,12.943284,77.625428,2022-03-05,09:20:00,09:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Electronics,600
36044,whhp668339955,20,4.6,22.751857,75.866699,22.761857,75.876699,2022-03-09,08:25:00,08:30:00,Windy,Low ,motorcycle ,Metropolitian ,75,Kitchen,300
36045,zpjn304558091,26,4.5,12.310972,76.659264,12.420972,76.769264,2022-03-31,22:50:00,22:55:00,Windy,Low ,motorcycle ,Metropolitian ,80,Skincare,300
36046,ubgr308754635,32,4.6,12.299524,76.64262,12.329524,76.67262,2022-03-11,22:40:00,22:50:00,Cloudy,Low ,scooter ,Other,80,Snacks,600
36047,ckfd069613004,36,4.3,23.351058,85.325731,23.401058,85.375731,2022-03-21,21:10:00,21:15:00,Fog,Jam ,motorcycle ,Metropolitian ,185,Home,300
36048,burh658510908,21,4.7,19.055831,72.833984,19.105831,72.883984,2022-03-30,19:45:00,19:55:00,Cloudy,Jam ,van,Metropolitian ,140,Snacks,600
36049,mlfn190627319,22,4.7,19.055831,72.833984,19.105831,72.883984,2022-03-17,19:35:00,19:50:00,Windy,Jam ,motorcycle ,Metropolitian ,85,Apparel,900
36050,hklz345787745,23,4.7,0.0,0.0,0.03,0.03,2022-02-17,21:45:00,22:00:00,Fog,Jam ,motorcycle ,Urban ,150,Home,900
36051,svoe118136505,26,4.7,26.846156,75.8023,26.926156,75.8823,2022-03-14,18:00:00,18:05:00,Sunny,Medium ,motorcycle ,Urban ,75,Outdoors,300
36052,hmne903744849,22,4.6,22.310526,73.170937,22.320526,73.180937,2022-03-26,10:20:00,10:30:00,Stormy,Low ,motorcycle ,Metropolitian ,95,Apparel,600
36053,zaop092262164,38,4.8,15.546594,73.760431,15.606594,73.820431,2022-02-17,23:10:00,23:20:00,Windy,Low ,motorcycle ,Metropolitian ,100,Books,600
36054,jfwy462734621,34,4.6,12.299524,76.64262,12.349524,76.69262,2022-03-19,21:35:00,21:45:00,Windy,Jam ,scooter ,Metropolitian ,155,Home,600
36055,stkq975497249,36,4.7,12.970324,77.645748,13.040324,77.715748,2022-04-06,17:55:00,18:00:00,Sunny,Medium ,scooter ,Metropolitian ,20,Grocery,300
36056,qpjl558497411,22,4.5,22.539129,88.365507,22.579129,88.405507,2022-02-15,15:45:00,15:55:00,Windy,Medium ,motorcycle ,Urban ,80,Cosmetics,600
36057,psgf078436224,21,5.0,26.846156,75.8023,26.926156,75.8823,2022-03-10,20:00:00,20:10:00,Sunny,Jam ,motorcycle ,Metropolitian ,110,Apparel,600
36058,wskn274594850,26,4.9,23.333017,85.3172,23.403017,85.3872,2022-03-04,19:20:00,19:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,225,Jewelry,300
36059,fomf274569445,21,4.5,19.221315,72.862381,19.331315,72.972381,2022-03-25,20:15:00,20:30:00,Stormy,Jam ,scooter ,Urban ,125,Electronics,900
36060,gjsg609269064,28,4.8,23.374878,85.335739,23.434878,85.395739,2022-03-24,22:10:00,22:20:00,Windy,Low ,motorcycle ,Metropolitian ,70,Clothing,600
36061,nrlh283764383,29,4.7,17.41233,78.449654,17.50233,78.539654,2022-03-10,21:00:00,21:15:00,Windy,Jam ,motorcycle ,Urban ,95,Books,900
36062,mdyv748814440,23,4.5,13.091809,80.219104,13.141809,80.269104,2022-03-21,17:35:00,17:40:00,Sandstorms,Medium ,scooter ,Metropolitian ,120,Shoes,300
36063,oiwv157415918,28,4.1,26.913483,75.803139,26.933483,75.823139,2022-03-30,09:25:00,09:30:00,Windy,Low ,motorcycle ,Metropolitian ,135,Skincare,300
36064,qgkv457645400,23,3.6,22.651847,75.881991,22.711847,75.941991,2022-03-28,20:40:00,20:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,245,Apparel,600
36065,roci073033578,20,4.7,21.149569,72.772697,21.179569,72.802697,2022-03-13,18:00:00,18:15:00,Sandstorms,Medium ,motorcycle ,Urban ,120,Books,900
36066,jssp493501312,27,4.9,0.0,0.0,0.05,0.05,2022-02-15,21:10:00,21:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,39,Grocery,600
36067,kitz219579690,29,4.9,11.006686,76.951736,11.076686,77.021736,2022-03-31,17:25:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,220,Kitchen,600
36068,cdep602761908,31,4.9,23.374878,85.335739,23.484878,85.445739,2022-03-25,18:15:00,18:25:00,Windy,Medium ,van,Metropolitian ,100,Outdoors,600
36069,qeli536362862,28,4.8,26.766536,75.837333,26.796536,75.867333,2022-03-19,17:50:00,18:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,120,Outdoors,600
36070,kqly496354535,29,2.9,12.297954,76.665169,12.367954,76.735169,2022-03-12,22:40:00,22:45:00,Sunny,Low ,van,Metropolitian ,160,Skincare,300
36071,nfmn933490503,28,2.6,18.569156,73.774723,18.679156,73.884723,2022-03-23,23:35:00,23:40:00,Sunny,Low ,van,Metropolitian ,170,Snacks,300
36072,xqel801100495,35,4.1,9.979186,76.317361,10.009186,76.347361,2022-02-15,23:25:00,23:30:00,Windy,Low ,motorcycle ,Metropolitian ,100,Books,300
36073,uftw497654369,20,3.5,0.0,0.0,0.07,0.07,2022-03-06,22:55:00,23:00:00,Sunny,Low ,scooter ,Urban ,180,Snacks,300
36074,fjvr610023184,21,4.8,26.910262,75.783013,27.050262,75.923013,2022-04-04,21:10:00,21:15:00,Windy,Jam ,motorcycle ,Metropolitian ,29,Grocery,300
36075,djkr486814040,38,4.7,11.024839,77.007003,11.094839,77.077003,2022-03-31,23:20:00,23:25:00,Stormy,Low ,motorcycle ,Metropolitian ,120,Jewelry,300
36076,oljg127055572,20,4.5,19.091458,72.827808,19.181458,72.917808,2022-03-16,23:50:00,00:00:00,Sunny,Low ,motorcycle ,Metropolitian ,130,Books,600
36077,pduy848823482,33,5.0,27.160934,78.044095,27.240934,78.124095,2022-02-12,18:35:00,18:40:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,245,Electronics,300
36078,aaje387151563,23,5.0,18.546947,73.900626,18.556947,73.910626,2022-04-05,08:30:00,08:40:00,Sandstorms,Low ,motorcycle ,Urban ,55,Skincare,600
36079,jpdz552779236,20,4.7,19.1093,72.825451,19.2193,72.935451,2022-03-10,18:50:00,19:05:00,Windy,Medium ,van,Urban ,95,Books,900
36080,kzsq130401408,34,5.0,0.0,0.0,0.07,0.07,2022-03-27,20:50:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,150,Kitchen,900
36081,hegn831512402,31,3.7,12.913041,77.683237,13.023041,77.793237,2022-03-02,21:55:00,22:10:00,Windy,Jam ,motorcycle ,Metropolitian ,160,Sports,900
36082,fonk050911787,38,4.9,27.161661,78.011544,27.201661,78.051544,2022-02-13,15:10:00,15:20:00,Sunny,Medium ,motorcycle ,Metropolitian ,26,Grocery,600
36083,ketg434055803,38,5.0,0.0,0.0,0.01,0.01,2022-02-11,09:10:00,09:20:00,Fog,Low ,scooter ,Metropolitian ,85,Books,600
36084,anmr341453639,38,5.0,13.026279,80.174568,13.106279,80.254568,2022-03-27,17:40:00,17:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,200,Sports,300
36085,aoip812893715,38,3.6,22.32,73.17,22.45,73.3,2022-03-02,17:35:00,17:45:00,Windy,Medium ,scooter ,Metropolitian ,160,Clothing,600
36086,rdsq733023632,26,4.9,17.411028,78.329645,17.541028,78.459645,2022-03-14,20:00:00,20:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,120,Books,600
36087,rfky305462071,37,4.8,18.546258,73.904337,18.566258,73.924337,2022-04-05,09:20:00,09:35:00,Fog,Low ,motorcycle ,Urban ,100,Cosmetics,900
36088,uvdz576457941,26,4.7,19.178321,72.834715,19.308321,72.964715,2022-03-06,21:20:00,21:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,105,Skincare,900
36089,gqck237598477,23,4.7,13.081878,80.248519,13.091878,80.258519,2022-03-07,11:35:00,11:50:00,Windy,High ,motorcycle ,Metropolitian ,170,Snacks,900
36090,avgd589607100,38,4.1,18.536562,73.896485,18.586562,73.946485,2022-03-28,20:25:00,20:40:00,Fog,Jam ,scooter ,Metropolitian ,195,Home,900
36091,mxbs775241213,34,4.8,22.527893,88.368628,22.657893,88.498628,2022-02-14,18:55:00,19:00:00,Sandstorms,Medium ,motorcycle ,Urban ,150,Shoes,300
36092,eklz998434738,37,4.8,23.351058,85.325731,23.421058,85.395731,2022-03-02,22:35:00,22:50:00,Sandstorms,Low ,scooter ,Other,130,Books,900
36093,txpg266035638,25,4.7,17.410371,78.437225,17.430371,78.457225,2022-03-03,09:20:00,09:25:00,Fog,Low ,motorcycle ,Metropolitian ,50,Books,300
36094,bazx500389015,34,4.6,12.986047,80.218114,13.036047,80.268114,2022-04-01,21:30:00,21:40:00,Sandstorms,Jam ,van,Metropolitian ,170,Toys,600
36095,iylu289487574,23,4.0,17.431477,78.40035,17.541477,78.51035,2022-03-14,20:55:00,21:00:00,Cloudy,Jam ,scooter ,Urban ,165,Outdoors,300
36096,aqwx551994241,35,4.9,12.972161,77.596014,12.992161,77.616014,2022-03-03,10:45:00,10:50:00,Sunny,Low ,motorcycle ,Metropolitian ,135,Sports,300
36097,wkby590741461,37,4.6,18.546947,73.900626,18.556947,73.910626,2022-03-21,11:20:00,11:30:00,Windy,High ,motorcycle ,Metropolitian ,240,Apparel,600
36098,jlik845537541,38,4.0,10.994136,76.963303,11.064136,77.033303,2022-03-12,20:15:00,20:25:00,Stormy,Jam ,motorcycle ,Urban ,180,Cosmetics,600
36099,leyc134922943,33,4.8,12.934365,77.616155,13.044365,77.726155,2022-03-31,18:30:00,18:35:00,Sandstorms,Medium ,scooter ,Metropolitian ,150,Sports,300
36100,lfdc975635039,26,4.2,26.891191,75.802083,26.921191,75.832083,2022-03-24,23:20:00,23:25:00,Sandstorms,Low ,motorcycle ,Urban ,75,Apparel,300
36101,ezvr606026444,29,4.5,11.003008,76.97544,11.043008,77.01544,2022-03-07,12:50:00,13:00:00,Sunny,High ,scooter ,Urban ,55,Kitchen,600
36102,etab186892915,39,5.0,0.0,0.0,0.09,0.09,2022-03-18,17:20:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,165,Home,600
36103,mqlz852094125,33,4.5,23.359033,85.325347,23.399033,85.365347,2022-03-24,14:40:00,14:50:00,Sunny,High ,van,Urban ,75,Cosmetics,600
36104,ytmv186558726,30,4.1,23.333017,85.3172,23.403017,85.3872,2022-03-10,17:40:00,17:45:00,Fog,Medium ,scooter ,Metropolitian ,175,Clothing,300
36105,haur576131509,26,2.5,18.55144,73.804855,18.62144,73.874855,2022-03-14,22:15:00,22:25:00,Sunny,Low ,van,Metropolitian ,180,Books,600
36106,fpja165440129,31,4.9,12.939496,77.625999,12.969496,77.655999,2022-04-01,17:45:00,18:00:00,Fog,Medium ,motorcycle ,Metropolitian ,75,Home,900
36107,foio697398691,21,4.9,0.0,0.0,0.05,0.05,2022-02-17,22:55:00,23:00:00,Sandstorms,Low ,scooter ,Urban ,55,Cosmetics,300
36108,ysdj597455824,36,4.7,0.0,0.0,0.07,0.07,2022-03-02,20:00:00,20:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Pet Supplies,600
36109,tgfj599647230,29,4.5,22.307898,73.167788,22.327898,73.187788,2022-03-07,11:10:00,11:15:00,Stormy,High ,motorcycle ,Urban ,95,Apparel,300
36110,ncfx319155442,35,4.8,19.121999,72.908493,19.171999,72.958493,2022-03-24,17:50:00,18:00:00,Fog,Medium ,motorcycle ,Metropolitian ,95,Apparel,600
36111,vdbn037439794,27,4.5,30.899584,75.809346,31.009584,75.919346,2022-02-18,18:15:00,18:25:00,Sandstorms,Medium ,scooter ,Metropolitian ,95,Apparel,600
36112,uqzb569092474,33,4.9,21.185047,72.80859,21.245047,72.86859,2022-04-03,19:15:00,19:20:00,Windy,Jam ,motorcycle ,Urban ,170,Electronics,300
36113,kprh193078955,20,4.7,30.88722,75.804893,30.89722,75.814893,2022-02-13,09:50:00,10:00:00,Sandstorms,Low ,scooter ,Urban ,60,Toys,600
36114,euaj562666211,32,4.0,17.429585,78.392621,17.499585,78.462621,2022-04-02,18:25:00,18:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,225,Skincare,300
36115,rcge676877881,39,4.4,18.536562,73.896485,18.556562,73.916485,2022-03-24,10:10:00,10:15:00,Windy,Low ,motorcycle ,Metropolitian ,120,Outdoors,300
36116,buxv817288031,30,4.7,22.722634,75.886959,22.802634,75.966959,2022-03-25,22:30:00,22:35:00,Stormy,Low ,scooter ,Metropolitian ,90,Home,300
36117,swuh622533370,30,4.8,19.120083,72.907385,19.210083,72.997385,2022-03-29,18:35:00,18:40:00,Stormy,Medium ,scooter ,Urban ,120,Toys,300
36118,yump965626480,37,4.9,30.895817,75.813112,31.035817,75.953112,2022-02-16,21:35:00,21:50:00,Fog,Jam ,motorcycle ,Urban ,235,Jewelry,900
36119,wjxv141418719,34,4.6,21.186884,72.793616,21.216884,72.823616,2022-04-03,17:25:00,17:35:00,Windy,Medium ,scooter ,Metropolitian ,125,Cosmetics,600
36120,poxd016949321,25,4.6,0.0,0.0,0.13,0.13,2022-02-16,23:55:00,00:05:00,Sunny,Low ,motorcycle ,Metropolitian ,105,Clothing,600
36121,bvxl701888780,25,4.0,13.091809,80.219104,13.171809,80.299104,2022-04-04,19:50:00,20:00:00,Cloudy,Jam ,scooter ,Metropolitian ,170,Books,600
36122,gskq483338700,29,4.9,22.539129,88.365507,22.549129,88.375507,2022-02-13,10:50:00,11:05:00,Sunny,Low ,motorcycle ,Metropolitian ,95,Snacks,900
36123,jnsj511183786,23,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-05,20:20:00,20:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,50,Home,600
36124,mghy600116412,25,4.9,22.310237,73.158921,22.380237,73.228921,2022-03-14,18:10:00,18:25:00,Stormy,Medium ,van,Metropolitian ,115,Kitchen,900
36125,ugzl653439178,36,4.9,22.745536,75.893106,22.855536,76.003106,2022-03-10,20:15:00,20:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,135,Pet Supplies,600
36126,bojf406077418,32,4.9,15.585658,73.743606,15.645658,73.803606,2022-02-17,22:15:00,22:30:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Cosmetics,900
36127,fpyx366389111,21,4.8,18.994237,72.825553,19.054237,72.885553,2022-03-30,22:50:00,23:00:00,Windy,Low ,scooter ,Metropolitian ,85,Books,600
36128,kcnt898240082,25,5.0,22.695207,75.866059,22.705207,75.876059,2022-03-17,08:15:00,08:20:00,Fog,Low ,motorcycle ,Metropolitian ,100,Outdoors,300
36129,bblm072558342,26,5.0,22.552996,88.35231,22.562996,88.36231,2022-02-13,08:40:00,08:55:00,Sunny,Low ,motorcycle ,Urban ,65,Skincare,900
36130,wkeq239464525,34,4.8,19.055831,72.833984,19.135831,72.913984,2022-03-06,23:50:00,00:05:00,Stormy,Low ,scooter ,Metropolitian ,135,Pet Supplies,900
36131,botu927279237,27,4.6,23.416792,85.316842,23.496792,85.396842,2022-03-06,20:30:00,20:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Jewelry,900
36132,tyxk726707250,22,4.6,21.149569,72.772697,21.229569,72.852697,2022-04-02,19:15:00,19:20:00,Fog,Jam ,scooter ,Metropolitian ,155,Pet Supplies,300
36133,pgai619148614,36,4.1,21.175975,72.795503,21.265975,72.885503,2022-03-29,17:45:00,17:55:00,Stormy,Medium ,motorcycle ,Urban ,180,Electronics,600
36134,bmor469467027,37,5.0,0.0,0.0,0.09,0.09,2022-02-16,23:30:00,23:35:00,Sandstorms,Low ,scooter ,Metropolitian ,145,Sports,300
36135,kjbt244464059,29,4.8,22.74806,75.8934,22.76806,75.9134,2022-03-30,08:30:00,08:35:00,Sunny,Low ,motorcycle ,Metropolitian ,80,Kitchen,300
36136,noit839845853,36,4.6,11.001753,76.986241,11.011753,76.996241,2022-03-03,10:35:00,10:45:00,Cloudy,Low ,scooter ,Urban ,19,Grocery,600
36137,mgvd651044628,39,4.6,26.482419,80.320939,26.492419,80.330939,2022-02-13,09:30:00,09:45:00,Windy,Low ,scooter ,Metropolitian ,27,Grocery,900
36138,thdk532515149,34,4.3,22.31279,73.170283,22.42279,73.280283,2022-04-04,18:25:00,18:40:00,Windy,Medium ,motorcycle ,Metropolitian ,175,Cosmetics,900
36139,cybu218449397,30,5.0,26.88842,75.800689,26.94842,75.860689,2022-03-19,20:50:00,21:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,140,Sports,900
36140,eccx015540025,20,4.6,17.422819,78.449578,17.452819,78.479578,2022-03-05,17:55:00,18:05:00,Stormy,Medium ,motorcycle ,Metropolitian ,100,Sports,600
36141,muaj213952313,34,4.7,11.001753,76.986241,11.031753,77.016241,2022-03-09,19:15:00,19:30:00,Fog,Jam ,motorcycle ,Metropolitian ,125,Clothing,900
36142,jfqt304696696,21,4.8,12.914264,77.6784,12.924264,77.6884,2022-03-21,09:00:00,09:15:00,Windy,Low ,scooter ,Metropolitian ,18,Grocery,900
36143,hrtl565872984,37,4.4,22.761226,75.887522,22.841226,75.967522,2022-03-16,19:00:00,19:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Cosmetics,300
36144,rffi548619839,24,4.7,17.424114,78.347554,17.494114,78.417554,2022-03-04,00:00:00,00:15:00,Fog,Low ,scooter ,Other,145,Cosmetics,900
36145,chws405770173,38,4.8,18.56245,73.916619,18.65245,74.006619,2022-03-25,18:30:00,18:45:00,Fog,Medium ,motorcycle ,Metropolitian ,175,Outdoors,900
36146,udwf612246137,38,4.8,11.000762,76.981876,11.090762,77.071876,2022-03-14,22:25:00,22:40:00,Stormy,Low ,motorcycle ,Metropolitian ,135,Electronics,900
36147,nbap557417764,21,4.8,18.546258,73.904337,18.616258,73.974337,2022-04-04,17:20:00,17:35:00,Windy,Medium ,motorcycle ,Metropolitian ,135,Shoes,900
36148,aorq632807379,30,4.6,26.905287,75.794592,26.965287,75.854592,2022-03-21,22:30:00,22:40:00,Sunny,Low ,motorcycle ,Metropolitian ,130,Cosmetics,600
36149,gnsc700887158,25,5.0,26.921411,75.793604,26.991411,75.863604,2022-03-10,20:10:00,20:15:00,Cloudy,Jam ,scooter ,Metropolitian ,195,Shoes,300
36150,wyee618660303,25,4.9,12.98041,77.640489,13.07041,77.730489,2022-03-29,20:45:00,20:50:00,Stormy,Jam ,scooter ,Metropolitian ,105,Outdoors,300
36151,czuf824865330,24,4.5,19.12663,72.829976,19.20663,72.909976,2022-03-02,20:50:00,21:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Shoes,600
36152,syrg545023285,32,4.8,30.335259,78.053162,30.405259,78.123162,2022-02-18,23:50:00,23:55:00,Stormy,Low ,motorcycle ,Urban ,140,Home,300
36153,guce015680920,25,4.7,11.022169,76.999594,11.062169,77.039594,2022-03-26,12:30:00,12:45:00,Sunny,High ,scooter ,Other,80,Cosmetics,900
36154,ebyj826909393,32,4.3,17.451976,78.385883,17.581976,78.515883,2022-03-08,20:55:00,21:10:00,Windy,Jam ,motorcycle ,Urban ,185,Books,900
36155,cxuy447307249,15,1.0,-18.592718,-73.773572,18.672718,73.853572,2022-03-16,NaN ,20:25:00,,NaN ,scooter ,Urban ,150,Jewelry,10073499
36156,cywz497049959,31,4.7,13.058616,80.264151,13.088616,80.294151,2022-03-26,20:50:00,21:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,160,Outdoors,600
36157,rlio225611697,22,4.5,30.335259,78.053162,30.365259,78.083162,2022-02-11,23:00:00,23:05:00,Cloudy,Low ,motorcycle ,Urban ,90,Skincare,300
36158,szvl390727590,28,4.7,13.054347,80.257221,13.084347,80.287221,2022-04-01,20:00:00,20:15:00,Fog,Jam ,scooter ,Metropolitian ,100,Skincare,900
36159,xprq804153910,38,3.7,13.054347,80.257221,13.164347,80.367221,2022-04-06,22:20:00,22:30:00,Fog,Low ,motorcycle ,Metropolitian ,185,Skincare,600
36160,txnx797657349,20,3.6,11.000762,76.981876,11.050762,77.031876,2022-04-03,19:15:00,19:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,260,Clothing,900
36161,mhfk883899463,31,4.3,11.022169,76.999594,11.092169,77.069594,2022-03-10,21:15:00,21:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,35,Grocery,600
36162,bggg712452673,20,4.5,22.728163,75.884212,22.738163,75.894212,2022-03-24,08:45:00,08:50:00,Sandstorms,Low ,scooter ,Urban ,75,Skincare,300
36163,mmqh889815557,26,4.9,18.994237,72.825553,19.104237,72.935553,2022-03-16,17:20:00,17:35:00,Cloudy,Medium ,scooter ,Metropolitian ,140,Electronics,900
36164,gcbo009715538,34,4.5,22.760072,75.892574,22.870072,76.002574,2022-03-04,17:45:00,18:00:00,Stormy,Medium ,scooter ,Urban ,125,Shoes,900
36165,usks413208951,34,5.0,22.311358,73.164798,22.371358,73.224798,2022-03-01,19:10:00,19:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Snacks,300
36166,wpab993147331,38,4.4,12.297954,76.665169,12.347954,76.715169,2022-03-03,20:15:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,33,Grocery,900
36167,gdoo723015663,28,5.0,23.369746,85.33982,23.439746,85.40982,2022-04-06,00:00:00,00:05:00,Sunny,Low ,motorcycle ,Urban ,125,Shoes,300
36168,acvo504377850,35,4.7,13.064181,80.236442,13.104181,80.276442,2022-03-24,14:45:00,15:00:00,Fog,High ,motorcycle ,Metropolitian ,26,Grocery,900
36169,dkyj932864202,38,4.6,26.914142,75.805704,26.964142,75.855704,2022-03-19,17:10:00,17:15:00,Cloudy,Medium ,motorcycle ,Urban ,130,Kitchen,300
36170,qrqc972671264,24,4.7,17.438263,78.397865,17.458263,78.417865,2022-03-11,10:15:00,10:30:00,Stormy,Low ,van,Urban ,50,Snacks,900
36171,ebzy567800146,30,5.0,12.337928,76.617889,12.377928,76.657889,2022-03-21,15:10:00,15:20:00,Stormy,Medium ,scooter ,Metropolitian ,165,Outdoors,600
36172,rdol771904489,37,4.8,17.428294,78.404423,17.518294,78.494423,2022-04-06,22:25:00,22:40:00,Sunny,Low ,motorcycle ,Urban ,105,Kitchen,900
36173,lazu022557252,36,4.8,18.927584,72.832585,18.987584,72.892585,2022-03-03,23:45:00,23:50:00,Cloudy,Low ,scooter ,Metropolitian ,85,Apparel,300
36174,lgrp094960171,26,4.6,11.022477,76.995667,11.032477,77.005667,2022-03-09,10:40:00,10:45:00,Cloudy,Low ,scooter ,Urban ,80,Electronics,300
36175,ixgu381947008,38,5.0,30.885814,75.786976,30.935814,75.836976,2022-02-15,22:10:00,22:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,24,Grocery,300
36176,jmvt917859454,21,4.6,-26.481547,80.299775,26.551547,80.369775,2022-02-14,19:30:00,19:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,155,Home,900
36177,aryw460923574,37,4.1,17.455894,78.375467,17.535894,78.455467,2022-03-31,21:00:00,21:05:00,Stormy,Jam ,scooter ,Urban ,180,Electronics,300
36178,jjnh788840549,36,4.7,26.90519,75.810753,26.95519,75.860753,2022-03-30,20:45:00,20:50:00,Windy,Jam ,van,Metropolitian ,130,Books,300
36179,znrz528518774,27,4.9,0.0,0.0,0.06,0.06,2022-03-09,17:10:00,17:20:00,Sandstorms,Medium ,motorcycle ,Urban ,120,Home,600
36180,qgzz377186599,37,4.1,12.906229,77.596791,12.946229,77.636791,2022-03-13,12:25:00,12:35:00,Sandstorms,High ,scooter ,Metropolitian ,160,Clothing,600
36181,pirh785105810,25,4.6,23.353783,85.326967,23.443783,85.416967,2022-03-12,19:25:00,19:35:00,Windy,Jam ,scooter ,Metropolitian ,120,Apparel,600
36182,xbyk502654125,30,3.5,13.058616,80.264151,13.138616,80.344151,2022-03-31,20:00:00,20:15:00,Stormy,Jam ,scooter ,Metropolitian ,210,Sports,900
36183,cymc584985158,23,4.7,18.530963,73.828972,18.660963,73.958972,2022-04-04,20:25:00,20:30:00,Fog,Jam ,motorcycle ,Metropolitian ,225,Shoes,300
36184,busf536236748,29,4.6,0.0,0.0,0.05,0.05,2022-03-21,17:15:00,17:30:00,Fog,Medium ,scooter ,Other,60,Home,900
36185,imhg446171186,35,4.9,18.533811,73.899315,18.563811,73.929315,2022-03-30,23:20:00,23:25:00,Cloudy,Low ,motorcycle ,Urban ,95,Cosmetics,300
36186,iznc271102361,38,4.8,15.576683,73.75575,15.666683,73.84575,2022-02-16,17:20:00,17:30:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Apparel,600
36187,xgyp458879598,26,5.0,0.0,0.0,0.13,0.13,2022-03-06,00:00:00,00:15:00,Stormy,Low ,motorcycle ,Urban ,55,Kitchen,900
36188,xsqi458411911,28,4.8,30.328174,78.049117,30.378174,78.099117,2022-02-13,17:50:00,18:05:00,Windy,Medium ,motorcycle ,Metropolitian ,90,Apparel,900
36189,hvvh024970402,37,4.9,12.935662,77.61413,12.975662,77.65413,2022-03-05,15:45:00,15:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,105,Sports,600
36190,dexs023032035,21,4.6,21.175104,72.804342,21.195104,72.824342,2022-03-09,10:10:00,10:25:00,Fog,Low ,scooter ,Other,90,Sports,900
36191,hqdn017468501,32,4.6,22.725748,75.898497,22.735747,75.908497,2022-03-24,10:10:00,10:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,120,Snacks,600
36192,xrzf174186032,32,4.4,23.333017,85.3172,23.353017,85.3372,2022-03-13,08:20:00,08:25:00,Stormy,Low ,motorcycle ,Urban ,27,Grocery,300
36193,bxsq035596353,26,4.8,18.530963,73.828972,18.600963,73.898972,2022-03-10,23:10:00,23:20:00,Sandstorms,Low ,scooter ,Metropolitian ,95,Outdoors,600
36194,bvrt534118622,26,4.9,12.337928,76.617889,12.417928,76.697889,2022-04-06,22:15:00,22:25:00,Stormy,Low ,scooter ,Metropolitian ,85,Snacks,600
36195,tace228738966,31,4.5,12.316967,76.603067,12.396967,76.683067,2022-03-18,21:40:00,21:45:00,Sandstorms,Jam ,van,Metropolitian ,195,Jewelry,300
36196,wumh531837809,22,4.7,27.161694,78.034714,27.191694,78.064714,2022-02-11,20:25:00,20:30:00,Fog,Jam ,motorcycle ,Metropolitian ,135,Pet Supplies,300
36197,ljav656708402,38,5.0,30.372202,78.077151,30.402202,78.107151,2022-02-17,19:20:00,19:25:00,Sandstorms,Jam ,motorcycle ,Urban ,135,Sports,300
36198,ijhl803058775,22,4.7,15.303897,73.914336,15.313897,73.924336,2022-02-11,09:50:00,09:55:00,Sunny,Low ,scooter ,Metropolitian ,95,Shoes,300
36199,rvuo740866881,38,4.6,13.054347,80.257221,13.144347,80.347221,2022-03-29,00:00:00,00:15:00,Sunny,Low ,van,Metropolitian ,105,Jewelry,900
