DATAFLOW,LAST UPDATE,freq,statinfo,unit,isced11,life_sat,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NL,2022,7.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NL,2023,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NL,2024,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NO,2013,8.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NO,2018,8.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NO,2021,7.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NO,2022,7.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NO,2023,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,NO,2024,8.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PL,2013,6.9,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PL,2018,7.4,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PL,2021,7.4,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PL,2022,7.5,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PL,2023,7.4,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PL,2024,7.5,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PT,2013,6.0,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PT,2018,6.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PT,2022,6.4,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PT,2023,6.7,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,PT,2024,6.8,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RO,2013,6.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RO,2018,6.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RO,2021,7.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RO,2022,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RO,2023,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RO,2024,7.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RS,2013,4.8,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RS,2018,5.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RS,2021,5.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RS,2022,5.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RS,2023,5.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,RS,2024,6.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SE,2013,8.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SE,2018,8.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SE,2021,7.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SE,2022,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SE,2023,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SE,2024,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SI,2013,6.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SI,2018,6.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SI,2021,7.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SI,2022,7.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SI,2023,7.5,b,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SI,2024,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SK,2013,6.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SK,2018,6.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SK,2021,6.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SK,2022,6.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SK,2023,6.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,SK,2024,6.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,TR,2013,6.2,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,TR,2018,5.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,TR,2021,5.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,TR,2022,5.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,TR,2023,5.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,TR,2024,5.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,UK,2013,7.7,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,UK,2018,8.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y65-74,XK,2018,5.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AL,2018,5.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AL,2021,5.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AL,2022,6.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AT,2013,7.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AT,2018,8.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AT,2021,8.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AT,2022,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AT,2023,7.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,AT,2024,7.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BE,2013,7.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BE,2018,7.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BE,2021,7.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BE,2022,7.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BE,2023,7.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BE,2024,7.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BG,2013,4.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BG,2018,5.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BG,2021,5.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BG,2022,5.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BG,2023,5.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,BG,2024,6.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CH,2013,8.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CH,2018,8.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CH,2021,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CH,2022,8.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CH,2023,7.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CY,2013,6.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CY,2018,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CY,2021,6.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CY,2022,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CY,2023,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CY,2024,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CZ,2013,6.9,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CZ,2018,7.3,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CZ,2021,7.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CZ,2022,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CZ,2023,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,CZ,2024,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DE,2013,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DE,2018,7.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DE,2022,6.6,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DE,2023,7.0,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DE,2024,7.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DK,2013,8.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DK,2018,7.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DK,2021,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DK,2022,7.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DK,2023,7.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,DK,2024,7.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EA20,2022,7.1,e,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EA20,2023,7.2,e,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EA20,2024,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EE,2013,6.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EE,2018,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EE,2021,7.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EE,2022,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EE,2023,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EE,2024,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EL,2013,6.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EL,2018,6.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EL,2021,6.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EL,2022,6.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EL,2023,6.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EL,2024,6.6,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ES,2013,6.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ES,2018,7.3,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ES,2021,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ES,2022,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ES,2023,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ES,2024,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EU27_2020,2013,7.0,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EU27_2020,2018,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EU27_2020,2022,7.1,e,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EU27_2020,2023,7.2,e,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,EU27_2020,2024,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FI,2013,8.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FI,2018,8.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FI,2021,8.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FI,2022,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FI,2023,7.8,b,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FI,2024,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FR,2013,7.0,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FR,2018,7.2,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FR,2021,6.7,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FR,2022,6.9,bu,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FR,2023,7.1,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,FR,2024,7.1,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HR,2013,6.3,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HR,2018,6.3,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HR,2021,6.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HR,2022,6.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HR,2023,7.0,b,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HR,2024,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HU,2013,6.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HU,2018,6.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HU,2021,6.5,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HU,2022,6.8,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HU,2023,7.2,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,HU,2024,7.0,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IE,2013,7.5,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IE,2018,8.0,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IE,2021,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IE,2022,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IE,2023,7.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IE,2024,7.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IS,2013,7.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IS,2018,8.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IT,2013,6.6,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IT,2018,7.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IT,2021,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IT,2022,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IT,2023,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,IT,2024,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LT,2013,6.7,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LT,2018,6.3,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LT,2021,6.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LT,2022,7.1,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LT,2023,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LT,2024,7.2,p,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LU,2013,7.5,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LU,2018,7.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LU,2021,7.4,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LU,2022,7.2,b,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LU,2023,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LU,2024,7.2,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LV,2013,6.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LV,2018,6.7,u,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LV,2021,6.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LV,2022,6.8,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LV,2023,6.9,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,LV,2024,7.0,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ME,2013,5.7,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ME,2018,6.5,,
ESTAT:ILC_PW01(1.0),10/10/25 11:00:00,A,AVG,RTG,TOTAL,LIFE,F,Y_GE16,ME,2021,6.4,,
